M,C,N,bar_alpha,F,delta_global,delta_cell,eps_M,L_alpha,U_2,U_F,m_L,issued,eta_star,method,R_cert,mL_le_0,UF_eq_quarter,R_cert_eq_1,R_cert_lt_07,R_cert_lt_03
300,6,8,0.7,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6155740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.7,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6355740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.7,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6855740456691564,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.75,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6580740456691564,0.229800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,8,0.75,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6680740456691564,0.239800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,8,0.75,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6880740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.75,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7080740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.75,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7580740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.8,0.0,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7355740456691565,0.23935812053423672,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,8,0.8,0.01,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7455740456691565,0.24935812053423673,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,8,0.8,0.03,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7655740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.8,0.05,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7855740456691566,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,8,0.8,0.1,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.8355740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.55,0.0,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.3980740456691564,0.19157109769965833,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,16,0.55,0.01,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4080740456691564,0.20157109769965834,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,16,0.55,0.03,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.42807404566915636,0.2215710976996583,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,16,0.55,0.05,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4480740456691564,0.24157109769965832,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,16,0.55,0.1,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4980740456691564,0.25,-0.04557404566915629,False,,no-margin,1.0,1,1,1,0,0
300,6,16,0.6,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.4555740456691563,0.20112850226657403,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.6,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.46557404566915633,0.21112850226657404,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.6,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.48557404566915635,0.23112850226657405,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.6,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5055740456691563,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.6,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5555740456691564,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.65,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5180740456691564,0.2106859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.65,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5280740456691564,0.2206859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.65,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5480740456691564,0.24068590683348973,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.65,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5680740456691564,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.65,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.6180740456691565,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.7,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5855740456691563,0.22024331140040526,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.7,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5955740456691563,0.23024331140040527,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.7,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6155740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.7,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6355740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.7,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6855740456691564,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.75,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6580740456691564,0.229800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.75,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6680740456691564,0.239800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.75,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6880740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.75,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7080740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.75,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7580740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.8,0.0,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7355740456691565,0.23935812053423672,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.8,0.01,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7455740456691565,0.24935812053423673,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,16,0.8,0.03,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7655740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.8,0.05,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7855740456691566,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,16,0.8,0.1,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.8355740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.55,0.0,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.3980740456691564,0.19157109769965833,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,32,0.55,0.01,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4080740456691564,0.20157109769965834,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,32,0.55,0.03,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.42807404566915636,0.2215710976996583,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,32,0.55,0.05,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4480740456691564,0.24157109769965832,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,32,0.55,0.1,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4980740456691564,0.25,-0.04557404566915629,False,,no-margin,1.0,1,1,1,0,0
300,6,32,0.6,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.4555740456691563,0.20112850226657403,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.6,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.46557404566915633,0.21112850226657404,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.6,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.48557404566915635,0.23112850226657405,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.6,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5055740456691563,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.6,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5555740456691564,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.65,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5180740456691564,0.2106859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.65,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5280740456691564,0.2206859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.65,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5480740456691564,0.24068590683348973,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.65,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5680740456691564,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.65,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.6180740456691565,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.7,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5855740456691563,0.22024331140040526,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.7,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5955740456691563,0.23024331140040527,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.7,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6155740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.7,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6355740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.7,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6855740456691564,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.75,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6580740456691564,0.229800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.75,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6680740456691564,0.239800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.75,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6880740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.75,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7080740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.75,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7580740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.8,0.0,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7355740456691565,0.23935812053423672,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.8,0.01,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7455740456691565,0.24935812053423673,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,0,1,0,0
300,6,32,0.8,0.03,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7655740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.8,0.05,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7855740456691566,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,32,0.8,0.1,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.8355740456691565,0.25,0.20442595433084365,True,0.20442092859886044,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.55,0.0,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.3980740456691564,0.19157109769965833,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,64,0.55,0.01,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4080740456691564,0.20157109769965834,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,64,0.55,0.03,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.42807404566915636,0.2215710976996583,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,64,0.55,0.05,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4480740456691564,0.24157109769965832,-0.04557404566915629,False,,no-margin,1.0,1,0,1,0,0
300,6,64,0.55,0.1,0.1,0.016666666666666666,0.09557404566915635,0.4544259543308437,0.4980740456691564,0.25,-0.04557404566915629,False,,no-margin,1.0,1,1,1,0,0
300,6,64,0.6,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.4555740456691563,0.20112850226657403,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.6,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.46557404566915633,0.21112850226657404,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.6,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.48557404566915635,0.23112850226657405,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.6,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5055740456691563,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.6,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5044259543308436,0.5555740456691564,0.25,0.0044259543308435845,True,0.0044207826855032,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.65,0.0,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5180740456691564,0.2106859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.65,0.01,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5280740456691564,0.2206859068334897,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.65,0.03,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5480740456691564,0.24068590683348973,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.65,0.05,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.5680740456691564,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.65,0.1,0.1,0.016666666666666666,0.09557404566915635,0.5544259543308436,0.6180740456691565,0.25,0.05442595433084363,True,0.054420122752738144,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.7,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5855740456691563,0.22024331140040526,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.7,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.5955740456691563,0.23024331140040527,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.7,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6155740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.7,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6355740456691563,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.7,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6044259543308436,0.6855740456691564,0.25,0.10442595433084356,True,0.10442237593175661,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.75,0.0,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6580740456691564,0.229800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.75,0.01,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6680740456691564,0.239800715967321,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.75,0.03,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.6880740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.75,0.05,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7080740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.75,0.1,0.1,0.016666666666666666,0.09557404566915635,0.6544259543308436,0.7580740456691564,0.25,0.1544259543308436,True,0.1544196350509746,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.8,0.0,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7355740456691565,0.23935812053423672,0.20442595433084365,True,0.20442235173198173,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.8,0.01,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7455740456691565,0.24935812053423673,0.20442595433084365,True,0.20442240428672168,scipy-bounded,1.0,0,0,1,0,0
300,6,64,0.8,0.03,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7655740456691565,0.25,0.20442595433084365,True,0.20442240749766122,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.8,0.05,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.7855740456691566,0.25,0.20442595433084365,True,0.20442240749766122,scipy-bounded,1.0,0,1,1,0,0
300,6,64,0.8,0.1,0.1,0.016666666666666666,0.09557404566915635,0.7044259543308437,0.8355740456691565,0.25,0.20442595433084365,True,0.20442240749766122,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.55,0.0,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4039378800375049,0.202729904572257,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.55,0.01,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4139378800375049,0.21272990457225702,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.55,0.03,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4339378800375049,0.23272990457225698,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.55,0.05,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4539378800375049,0.25,-0.051437880037504824,False,,no-margin,1.0,1,1,1,0,0
300,12,8,0.55,0.1,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.503937880037505,0.25,-0.051437880037504824,False,,no-margin,1.0,1,1,1,0,0
300,12,8,0.6,0.0,0.1,0.008333333333333333,0.10143788003750487,0.4985621199624951,0.46143788003750486,0.2128736925760075,-0.0014378800375048906,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.6,0.01,0.1,0.008333333333333333,0.10143788003750487,0.4985621199624951,0.47143788003750486,0.2228736925760075,-0.0014378800375048906,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.6,0.03,0.1,0.008333333333333333,0.10143788003750487,0.4985621199624951,0.4914378800375049,0.24287369257600752,-0.0014378800375048906,False,,no-margin,1.0,1,0,1,0,0
300,12,8,0.6,0.05,0.1,0.008333333333333333,0.10143788003750487,0.4985621199624951,0.5114378800375048,0.25,-0.0014378800375048906,False,,no-margin,1.0,1,1,1,0,0
300,12,8,0.6,0.1,0.1,0.008333333333333333,0.10143788003750487,0.4985621199624951,0.5614378800375048,0.25,-0.0014378800375048906,False,,no-margin,1.0,1,1,1,0,0
300,12,8,0.65,0.0,0.1,0.008333333333333333,0.10143788003750487,0.5485621199624952,0.523937880037505,0.22301748057975807,0.048562119962495154,True,0.048557039360160884,scipy-bounded,1.0,0,0,1,0,0
300,12,8,0.65,0.01,0.1,0.008333333333333333,0.10143788003750487,0.5485621199624952,0.533937880037505,0.23301748057975807,0.048562119962495154,True,0.048557039360160884,scipy-bounded,1.0,0,0,1,0,0
300,12,8,0.65,0.03,0.1,0.008333333333333333,0.10143788003750487,0.5485621199624952,0.5539378800375049,0.25,0.048562119962495154,True,0.048557039360160884,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.65,0.05,0.1,0.008333333333333333,0.10143788003750487,0.5485621199624952,0.5739378800375049,0.25,0.048562119962495154,True,0.048557039360160884,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.65,0.1,0.1,0.008333333333333333,0.10143788003750487,0.5485621199624952,0.6239378800375049,0.25,0.048562119962495154,True,0.048557039360160884,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.7,0.0,0.1,0.008333333333333333,0.10143788003750487,0.5985621199624951,0.5914378800375049,0.2331612685835085,0.09856211996249509,True,0.09855559432156212,scipy-bounded,1.0,0,0,1,0,0
300,12,8,0.7,0.01,0.1,0.008333333333333333,0.10143788003750487,0.5985621199624951,0.6014378800375049,0.2431612685835085,0.09856211996249509,True,0.09855559432156212,scipy-bounded,1.0,0,0,1,0,0
300,12,8,0.7,0.03,0.1,0.008333333333333333,0.10143788003750487,0.5985621199624951,0.6214378800375048,0.25,0.09856211996249509,True,0.09855559432156212,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.7,0.05,0.1,0.008333333333333333,0.10143788003750487,0.5985621199624951,0.6414378800375048,0.25,0.09856211996249509,True,0.09855559432156212,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.7,0.1,0.1,0.008333333333333333,0.10143788003750487,0.5985621199624951,0.6914378800375048,0.25,0.09856211996249509,True,0.09855559432156212,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.75,0.0,0.1,0.008333333333333333,0.10143788003750487,0.6485621199624951,0.6639378800375049,0.24330505658725893,0.14856211996249513,True,0.14855604025748964,scipy-bounded,1.0,0,0,1,0,0
300,12,8,0.75,0.01,0.1,0.008333333333333333,0.10143788003750487,0.6485621199624951,0.6739378800375049,0.25,0.14856211996249513,True,0.14855604025748964,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.75,0.03,0.1,0.008333333333333333,0.10143788003750487,0.6485621199624951,0.6939378800375049,0.25,0.14856211996249513,True,0.14855604025748964,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.75,0.05,0.1,0.008333333333333333,0.10143788003750487,0.6485621199624951,0.7139378800375049,0.25,0.14856211996249513,True,0.14855604025748964,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.75,0.1,0.1,0.008333333333333333,0.10143788003750487,0.6485621199624951,0.7639378800375048,0.25,0.14856211996249513,True,0.14855604025748964,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.8,0.0,0.1,0.008333333333333333,0.10143788003750487,0.6985621199624952,0.741437880037505,0.25,0.19856211996249518,True,0.1985573337184043,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.8,0.01,0.1,0.008333333333333333,0.10143788003750487,0.6985621199624952,0.751437880037505,0.25,0.19856211996249518,True,0.1985573337184043,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.8,0.03,0.1,0.008333333333333333,0.10143788003750487,0.6985621199624952,0.771437880037505,0.25,0.19856211996249518,True,0.1985573337184043,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.8,0.05,0.1,0.008333333333333333,0.10143788003750487,0.6985621199624952,0.791437880037505,0.25,0.19856211996249518,True,0.1985573337184043,scipy-bounded,1.0,0,1,1,0,0
300,12,8,0.8,0.1,0.1,0.008333333333333333,0.10143788003750487,0.6985621199624952,0.841437880037505,0.25,0.19856211996249518,True,0.1985573337184043,scipy-bounded,1.0,0,1,1,0,0
300,12,16,0.55,0.0,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4039378800375049,0.202729904572257,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,16,0.55,0.01,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4139378800375049,0.21272990457225702,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,16,0.55,0.03,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4339378800375049,0.23272990457225698,-0.051437880037504824,False,,no-margin,1.0,1,0,1,0,0
300,12,16,0.55,0.05,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.4539378800375049,0.25,-0.051437880037504824,False,,no-margin,1.0,1,1,1,0,0
300,12,16,0.55,0.1,0.1,0.008333333333333333,0.10143788003750487,0.4485621199624952,0.503937880037505,0.25,-0.051437880037504824,False,,no-margin,1.0,1,1,1,0,0
